WELL,0 h ,0 h 15 min,0 h 30 min,0 h 45 min,1 h ,1 h 15 min,1 h 30 min,1 h 45 min,2 h ,2 h 15 min,2 h 30 min,2 h 45 min,3 h ,3 h 15 min,3 h 30 min,3 h 45 min,4 h ,4 h 15 min,4 h 30 min,4 h 45 min,5 h ,5 h 15 min,5 h 30 min,5 h 45 min,6 h ,6 h 15 min,6 h 30 min,6 h 45 min,7 h ,7 h 15 min,7 h 30 min,7 h 45 min,8 h ,8 h 15 min,8 h 30 min,8 h 45 min,9 h ,9 h 15 min,9 h 30 min,9 h 45 min,10 h ,10 h 15 min,10 h 30 min,10 h 45 min,11 h ,11 h 15 min,11 h 30 min,11 h 45 min,12 h ,12 h 15 min,12 h 30 min,12 h 45 min,13 h ,13 h 15 min,13 h 30 min,13 h 45 min,14 h ,14 h 15 min,14 h 30 min,14 h 45 min,15 h ,15 h 15 min,15 h 30 min,15 h 45 min,16 h ,16 h 15 min,16 h 30 min,16 h 45 min,17 h ,17 h 15 min,17 h 30 min,17 h 45 min,18 h ,18 h 15 min,18 h 30 min,18 h 45 min,19 h ,19 h 15 min,19 h 30 min,19 h 45 min
D06,286.7469879518072,281.9277108433735,293.68932038834953,274.82678983833716,279.236276849642,284.70588235294116,279.72027972027973,265.25821596244134,285.7142857142857,272.72727272727275,271.7149220489978,279.3791574279379,273.5042735042735,255.31914893617022,237.70491803278688,240.15748031496062,245.21072796934865,237.47680890538032,231.44876325088342,215.35893155258765,218.0327868852459,223.4206471494607,196.7930029154519,199.72260748959778,194.9602122015915,194.87179487179486,176.39902676399026,202.84697508896798,195.3757225433526,192.3509561304837,194.7483588621444,200.21413276231263,189.27444794952683,196.67013527575443,200.2053388090349,190.23397761953206,194.52887537993922,197.1830985915493,196.58976930792377,198.19819819819818,199.6007984031936,191.699604743083,198.80715705765408,204.7713717693837,198.61660079051384,196.25246548323472,198.42829076620825,197.61668321747769,197.82393669634027,200.79129574678538,192.87833827893178,200.19821605550052,206.14469772051538,199.60278053624629,206.2689585439838,202.20220220220222,202.19123505976094,203.98009950248758,202.19123505976094,216.35094715852446,203.0,200.20020020020021,205.1792828685259,211.2112112112112,206.2374245472837,207.62286860581744,205.4655870445344,216.16161616161617,210.47331319234644,213.34681496461073,207.07070707070707,201.81634712411704,219.8581560283688,210.1522842639594,205.4655870445344,220.40816326530611,212.5506072874494,214.7239263803681,218.1818181818182,212.83095723014256
D07,273.38129496402877,258.5365853658537,262.1359223300971,247.11316397228637,243.43675417661098,246.44549763033177,255.26932084309135,263.4032634032634,222.47191011235955,235.6828193832599,226.98072805139185,221.0300429184549,214.5748987854251,212.85140562248995,201.53550863723606,201.45190562613428,178.94736842105266,176.87074829931973,160.828025477707,162.92974588938714,148.35948644793154,141.49659863945578,130.20833333333334,132.2418136020151,120.1923076923077,127.65957446808511,108.0773606370876,105.55555555555556,101.9522776572668,106.60980810234543,97.6890756302521,98.96907216494846,97.3360655737705,94.84536082474227,90.26369168356999,98.98989898989899,99.89909182643794,89.08908908908909,87.2617853560682,90.27081243731193,85.74277168494517,91.26984126984127,93.25396825396825,84.5771144278607,89.3743793445879,93.812375249501,99.80237154150197,90.72781655034896,97.29187562688064,92.62948207171314,91.90809190809192,102.58964143426294,91.90809190809192,97.48743718592965,93.71884346959123,91.36546184738955,92.5553319919517,102.9263370332997,92.64853977844915,100.70493454179255,88.88888888888889,90.7258064516129,91.37055837563452,97.26443768996961,91.55645981688708,95.04550050556118,96.64292980671414,92.66802443991854,95.62563580874873,106.44831115660185,93.78185524974516,90.35532994923858,98.87869520897044,105.31697341513292,101.22699386503068,97.23643807574207,99.2835209825998,98.36065573770492,97.95918367346938,107.9136690647482
D08,337.0165745856354,284.98727735368954,292.19143576826195,278.0487804878049,292.3832923832924,293.53233830845767,276.02905569007265,266.18705035971226,288.7323943661972,282.4074074074074,272.09302325581393,275.70093457943926,265.4867256637168,272.5274725274725,275.26881720430106,263.8036809815951,256.5130260521042,254.9407114624506,249.0706319702602,241.8772563176895,230.1038062283737,225.32894736842107,204.9689440993789,221.23893805309734,204.22535211267606,197.54768392370573,198.43342036553526,201.0178117048346,196.56019656019657,204.91803278688525,203.23325635103927,198.87640449438203,193.44262295081967,198.91304347826087,192.38900634249472,189.97912317327766,196.89119170984458,200.62047569803516,195.6745623069001,197.75739041794088,198.77675840978594,203.2355915065723,206.47773279352228,210.1010101010101,206.65322580645162,214.28571428571428,209.2092092092092,207.03517587939697,198.38872104733133,205.2313883299799,204.02010050251258,204.22535211267606,207.83132530120483,210.261569416499,200.80321285140562,209.0909090909091,212.4874118831823,199.59677419354838,197.56838905775075,211.9071644803229,204.68431771894095,205.88235294117646,209.4662638469285,210.3134479271992,205.49338758901322,205.88235294117646,216.76891615541922,205.73183213920163,215.1639344262295,213.70143149284254,216.54749744637385,213.5523613963039,222.3360655737705,213.18228630278065,209.87654320987656,219.58762886597938,219.8142414860681,215.9090909090909,223.48094747682802,210.41666666666669
D09,292.9782082324455,279.80535279805355,290.64039408866995,274.0046838407494,302.2113022113022,276.4423076923077,271.1864406779661,293.9759036144578,269.5852534562212,295.1945080091533,273.972602739726,287.33031674208144,260.21505376344084,275.8620689655172,259.7938144329897,247.5442043222004,261.71875,259.8870056497175,239.36170212765958,233.6769759450172,224.7557003257329,219.2846034214619,219.29824561403507,207.86516853932585,209.45945945945945,212.12121212121212,196.22641509433961,208.64197530864197,205.00595947556616,205.36756126021004,193.4389140271493,193.7290033594625,196.95321001088138,199.13419913419912,191.23931623931622,200.21186440677968,200.63025210084035,205.47945205479454,198.744769874477,214.73029045643153,215.76763485477179,210.30927835051546,204.31211498973306,205.15463917525773,210.5263157894737,207.60534429599178,208.3758937691522,208.63309352517987,214.57905544147843,214.79958890030832,214.57905544147843,209.7107438016529,210.5263157894737,216.58031088082902,208.4623323013416,215.76763485477179,210.36269430051814,220.0208550573514,214.80709071949948,211.23829344432883,212.56544502617803,221.29436325678498,224.55403987408187,216.98113207547172,202.74551214361142,221.6386554621849,216.93121693121694,225.05307855626327,225.05307855626327,220.93023255813955,221.63308589607635,212.08907741251326,227.90202342918,222.81449893390194,218.78335112059764,223.52941176470586,227.32123799359658,224.7311827956989,232.25806451612902,223.0603448275862
D10,457.8313253012048,406.9767441860465,470.5882352941176,320.3883495145631,440.4761904761904,433.73493975903614,488.0952380952381,518.5185185185185,433.73493975903614,445.78313253012044,439.0243902439024,512.1951219512194,385.54216867469876,524.390243902439,440.4761904761904,469.87951807228916,457.8313253012048,451.2195121951219,518.0722891566264,397.5903614457831,445.78313253012044,487.8048780487805,506.0240963855421,524.390243902439,390.2439024390244,421.6867469879518,469.87951807228916,487.8048780487805,404.76190476190476,481.92771084337346,433.73493975903614,392.85714285714283,457.8313253012048,493.9759036144578,530.1204819277108,458.8235294117647,428.57142857142856,488.0952380952381,397.5903614457831,386.3636363636364,426.96629213483146,469.87951807228916,404.76190476190476,469.1358024691358,416.66666666666663,488.0952380952381,404.76190476190476,459.7701149425288,388.235294117647,469.1358024691358,373.49397590361446,477.2727272727273,524.390243902439,433.73493975903614,402.2988505747127,404.76190476190476,428.57142857142856,457.8313253012048,420.4545454545455,433.73493975903614,372.093023255814,464.2857142857143,329.4117647058823,448.2758620689655,388.235294117647,369.04761904761904,439.0243902439024,333.3333333333333,458.8235294117647,313.2530120481928,457.8313253012048,441.8604651162791,481.92771084337346,360.4651162790698,457.8313253012048,402.4390243902439,421.6867469879518,464.2857142857143,457.8313253012048,397.5903614457831
D11,324.6753246753247,555.5555555555555,375.0,340.0,395.0617283950617,444.44444444444446,444.44444444444446,432.09876543209873,445.78313253012044,373.49397590361446,395.0617283950617,462.5,444.44444444444446,419.75308641975306,378.0487804878049,475.0,487.8048780487805,432.09876543209873,432.09876543209873,481.92771084337346,400.0,462.5,456.7901234567901,487.5,375.0,462.5,407.4074074074074,500.0,409.6385542168675,426.8292682926829,378.0487804878049,407.4074074074074,402.4390243902439,414.6341463414634,419.75308641975306,450.0,419.75308641975306,530.8641975308642,469.1358024691358,506.1728395061728,506.1728395061728,500.0,506.1728395061728,437.5,382.71604938271605,456.7901234567901,462.5,382.71604938271605,550.0,387.5,439.0243902439024,432.09876543209873,487.5,387.5,506.1728395061728,317.0731707317073,407.4074074074074,506.1728395061728,469.1358024691358,444.44444444444446,308.641975308642,439.0243902439024,500.0,444.44444444444446,353.6585365853658,425.0,451.2195121951219,430.37974683544303,481.0126582278481,597.560975609756,506.1728395061728,362.5,500.0,512.5,456.7901234567901,455.69620253164555,481.92771084337346,451.2195121951219,365.8536585365853,512.5
D12,467.53246753246754,500.0,456.7901234567901,333.3333333333333,395.0617283950617,487.8048780487805,493.82716049382714,432.09876543209873,475.0,560.9756097560976,469.1358024691358,462.5,432.09876543209873,426.8292682926829,493.9759036144578,512.1951219512194,567.9012345679013,405.0632911392405,444.44444444444446,426.8292682926829,512.1951219512194,412.5,462.5,481.48148148148147,370.3703703703704,412.5,562.5,345.679012345679,518.5185185185185,432.09876543209873,296.2962962962963,481.0126582278481,525.0,387.5,530.8641975308642,536.5853658536585,407.4074074074074,455.69620253164555,375.0,426.8292682926829,506.1728395061728,456.7901234567901,350.0,456.7901234567901,320.98765432098764,444.44444444444446,433.73493975903614,457.8313253012048,432.09876543209873,432.09876543209873,341.4634146341463,518.5185185185185,353.6585365853658,481.0126582278481,296.2962962962963,450.0,445.78313253012044,445.78313253012044,387.5,407.4074074074074,308.641975308642,402.4390243902439,395.0617283950617,382.71604938271605,426.8292682926829,562.5,443.0379746835443,469.1358024691358,407.4074074074074,493.82716049382714,414.6341463414634,411.7647058823529,388.235294117647,378.0487804878049,511.90476190476187,506.0240963855421,404.76190476190476,414.6341463414634,418.60465116279073,376.4705882352941
E01,396.89578713968956,387.4709976798144,376.1261261261261,375.8241758241758,398.16933638443936,408.25688073394497,424.3119266055046,431.1512415349887,416.84665226781857,418.75,437.89473684210526,449.2753623188406,445.1097804391218,413.1274131274131,423.728813559322,420.3935599284436,405.4982817869416,420.43551088777224,422.22222222222223,415.40785498489424,405.44412607449857,415.7458563535912,412.08053691275165,428.57142857142856,433.0808080808081,442.66337854500614,449.3975903614458,459.4594594594595,467.51740139211137,470.2517162471396,460.5855855855856,465.7836644591611,464.3249176728869,473.6842105263158,467.4620390455531,470.77922077922074,476.2419006479481,478.30802603036875,480.5194805194805,477.27272727272725,471.86147186147184,478.8732394366197,482.68398268398266,490.2597402597402,480.3921568627451,496.1748633879781,492.32456140350877,490.0662251655629,488.3977900552486,495.02762430939225,509.45494994438263,477.14604236343365,497.7578475336323,502.2675736961451,510.78320090805903,510.3448275862069,522.4913494809689,510.5140186915888,520.6124852767963,521.2264150943396,525.8103241296519,516.8269230769231,517.4909529553679,529.3398533007336,519.6078431372549,530.940594059406,523.0961298377028,521.4646464646464,521.6836734693877,524.234693877551,529.0322580645161,531.1688311688312,528.7958115183246,519.205298013245,516.5562913907285,530.9973045822103,531.9727891156463,532.967032967033,512.5348189415042,519.7183098591549
E02,288.782816229117,253.62318840579712,276.59574468085106,256.47058823529414,299.7542997542998,315.2709359605911,290.3225806451613,298.28850855745725,264.01869158878503,269.5852534562212,267.73455377574373,290.5405405405405,277.9043280182232,271.9298245614035,281.72043010752685,257.60649087221094,257.4257425742574,245.64796905222437,249.53445065176908,228.31858407079648,232.32323232323233,229.03225806451613,226.99386503067484,227.86647314949204,213.29639889196676,220.74468085106383,210.727969348659,224.13793103448273,210.21377672209027,211.49425287356323,219.73094170403587,222.95081967213113,222.5772097976571,229.8728813559322,248.1977342945417,252.0408163265306,263.2113821138211,269.9696663296259,289.31451612903226,299.19678714859435,302.0,319.8019801980198,335.3115727002968,330.70866141732284,337.6237623762376,346.15384615384613,355.46875,352.01573254670603,361.13837095191366,362.83185840707966,368.1102362204724,380.2955665024631,378.19253438113947,372.5296442687747,380.5309734513275,374.25742574257424,386.5877712031558,380.23952095808386,387.28897715988086,388.8888888888889,399.0,389.05472636815927,389.44223107569724,397.6023976023977,394.78957915831666,399.197592778335,388.1644934804413,400.60544904137237,395.95959595959596,403.03030303030306,402.834008097166,395.3488372093023,403.0456852791878,402.0304568527919,400.4065040650407,401.2219959266803,398.3656792645557,403.6885245901639,404.4715447154472,405.7377049180328
E03,272.30046948356807,301.20481927710847,281.25,285.04672897196264,318.5185185185185,305.41871921182263,298.02955665024626,285.012285012285,283.0626450116009,276.25570776255705,288.9390519187359,282.8507795100223,291.8552036199095,268.3982683982684,286.63793103448273,266.260162601626,269.00584795321635,237.73584905660377,263.5379061371841,238.75432525951558,242.32633279483036,225.0,214.5985401459854,218.70701513067402,210.1740294511379,218.79021879021877,220.0,211.09770808202654,217.88990825688074,216.40091116173122,221.49122807017542,226.63802363050482,227.99575821845175,233.9544513457557,248.97540983606558,255.55555555555557,271.42857142857144,284.8484848484849,308.1570996978852,315.6843156843157,319.1278493557979,328.34331337325347,339.9405351833499,350.3434739941119,354.51837140019865,355.79781962338956,350.293542074364,371.6551040634292,365.32810969637615,371.3163064833006,377.7120315581854,375.6194251734391,383.25123152709364,378.698224852071,383.62919132149904,376.8545994065282,383.399209486166,390.87301587301585,391.6500994035785,387.3517786561265,394.42231075697214,389.05472636815927,389.44223107569724,400.59940059940067,393.42629482071715,399.60039960039967,391.43426294820716,388.5542168674699,401.60642570281124,396.3782696177062,396.5863453815261,394.578313253012,392.57028112449797,389.5055499495459,397.78449144008056,402.4266936299292,398.38220424671385,399.59432048681543,403.2258064516129,394.3089430894309
E04,271.1864406779661,303.3980582524272,279.4117647058824,261.2826603325416,290.0,285.35980148883374,306.5326633165829,286.78304239401496,292.2705314009662,291.86602870813397,280.0925925925926,272.5173210161663,293.8388625592417,260.2739726027397,277.6523702031603,268.24034334763945,248.9539748953975,260.1626016260163,254.40313111545987,229.90654205607476,219.03052064631956,223.57019064124785,227.34761120263593,200.3129890453834,203.240058910162,169.70546984572232,182.5503355704698,184.37900128040974,164.19753086419752,165.083135391924,168.57798165137615,163.87959866220734,164.32432432432432,175.0266808964781,169.96871741397288,179.85611510791367,183.01314459049544,192.34642497482378,189.81018981018983,201.5888778550149,208.66141732283464,223.31047992164545,228.515625,234.95145631067962,245.1171875,252.4271844660194,252.16554379210783,261.1218568665377,261.33076181292193,274.03846153846155,273.16602316602314,275.0965250965251,279.6528447444552,282.94573643410854,279.9227799227799,289.1682785299806,289.1682785299806,288.7596899224806,289.32038834951453,288.34951456310677,288.7804878048781,287.2444011684518,291.015625,301.36986301369865,284.3232716650438,294.52054794520546,291.30009775171067,294.4062806673209,294.6954813359528,294.4062806673209,296.55172413793105,296.8441814595661,299.5073891625616,293.35976214073344,296.33300297324087,290.386521308226,305.55555555555554,303.57142857142856,301.980198019802,300.0997008973081
E05,277.25118483412325,286.72985781990525,295.67307692307696,286.04651162790697,306.37254901960785,299.0196078431373,315.5339805825243,281.3238770685579,305.36130536130537,286.3849765258216,272.32142857142856,258.27814569536423,274.77477477477476,263.04347826086956,268.34381551362685,248.49699398797594,238.46153846153845,223.88059701492537,215.78947368421055,212.02003338898163,210.61093247588425,211.74652241112827,196.55667144906744,178.2312925170068,185.13689700130377,171.50063051702395,173.12348668280873,171.6937354988399,160.5351170568562,164.4736842105263,172.7078891257996,172.91666666666669,178.0264496439471,184.29003021148037,189.86083499005963,194.08866995073893,214.35594886922323,211.50097465886938,216.9260700389105,231.8137730358875,233.9405560882071,241.34615384615384,247.83861671469742,249.04214559386972,262.70373921380633,258.6206896551724,253.5477767265847,262.85714285714283,274.19354838709677,266.5406427221172,271.34724857685006,274.88151658767777,280.4182509505703,275.6653992395437,280.53435114503816,276.4537654909438,274.64114832535887,278.62595419847327,285.30534351145036,288.44317096466096,282.0267686424474,285.4406130268199,289.1682785299806,286.40308582449376,285.16377649325625,288.8888888888889,282.6923076923077,289.1682785299806,292.35237173281706,284.74903474903476,288.2011605415861,289.57528957528956,297.76915615906887,286.6861030126336,294.921875,293.37231968810914,294.3469785575049,298.4344422700587,291.13924050632914,298.828125
E06,335.8974358974359,313.1313131313131,316.3265306122449,302.2113022113022,335.0923482849604,322.99741602067184,325.5208333333333,319.7969543147208,306.1224489795918,330.7692307692308,318.1818181818182,307.8817733990148,338.46153846153845,346.0559796437659,334.1645885286783,326.9689737470167,339.7129186602871,345.1536643026005,339.44954128440367,310.1123595505618,315.90413943355117,329.11392405063293,316.97341513292434,325.4437869822485,328.89733840304183,331.4711359404097,318.26086956521743,328.92561983471074,329.70451010886467,311.17824773413895,310.88825214899714,326.9493844049248,324.0,322.2929936305732,334.98759305210916,308.33333333333337,322.46798603026775,307.6049943246311,318.43575418994413,315.50218340611355,321.19914346895075,315.45741324921136,312.5649013499481,318.22863027806386,311.088295687885,309.7435897435897,310.7287449392713,308.2329317269076,302.3952095808383,307.61622156280913,302.46305418719214,306.1825318940138,301.96078431372547,302.5540275049116,307.76794493608656,307.76794493608656,309.80392156862746,311.70108161258605,315.0147203140334,307.91788856304987,313.6676499508358,312.6232741617357,303.53634577603145,314.3418467583497,303.1496062992126,315.84158415841586,312.56181998021765,324.08325074331026,313.8033763654419,316.20553359683794,315.7894736842106,315.7894736842106,309.21704658077306,320.43650793650795,318.7250996015936,315.6843156843157,321.6783216783217,322.32232232232235,317.0,327.01894317048857
E07,308.86075949367086,291.04477611940297,294.71032745591936,273.1707317073171,287.20626631853787,304.56852791878174,304.3478260869565,287.5,272.9528535980149,298.28850855745725,304.55635491606716,280.2850356294537,300.2364066193854,308.9622641509434,276.8878718535469,262.0087336244541,267.39130434782606,273.10924369747903,262.1951219512195,260.6177606177606,244.85981308411215,243.2915921288014,242.3728813559322,217.53246753246754,240.0611620795107,234.01162790697677,223.2746955345061,230.16905071521455,210.4607721046077,215.40312876052948,214.45221445221446,215.819209039548,218.2017543859649,229.94652406417111,228.42105263157896,245.0879007238883,243.87755102040816,252.25225225225225,275.72427572427574,288.97715988083417,298.6247544204322,308.8235294117647,316.8124392614189,329.4573643410853,333.6575875486381,352.4271844660194,355.83413693346193,355.83413693346193,365.5502392344498,364.5038167938931,376.4367816091954,378.71524448705657,378.585086042065,387.55980861244024,386.38542665388303,396.15384615384613,392.3076923076923,392.3076923076923,399.03846153846155,402.49759846301635,406.76328502415464,407.90742526518807,405.4054054054054,406.0077519379845,398.8383349467571,407.7669902912621,410.6796116504854,409.3567251461988,409.13508260447037,413.99416909620993,416.9921875,408.0234833659491,417.56097560975616,407.6620825147348,410.3819784524976,419.1968658178257,410.958904109589,419.5459032576506,411.5913555992141,417.7339901477833
E08,380.352644836272,336.5617433414044,370.3703703703703,362.3188405797102,368.68686868686865,385.78680203045684,381.90954773869345,382.9268292682927,368.93203883495147,394.16058394160586,371.7647058823529,389.54869358669833,381.3953488372093,386.5740740740741,408.16326530612247,381.057268722467,404.8140043763676,381.7427385892116,414.48692152917505,388.7814313346228,398.5239852398524,396.4285714285714,396.9849246231156,395.53429027113236,394.8170731707317,380.05780346820814,388.8130968622101,384.01048492791614,389.16876574307304,402.930402930403,398.8235294117647,402.5085518814139,405.7331863285557,416.30434782608694,428.4188034188034,424.40041710114707,419.1555097837281,424.2115971515768,428.13765182186233,429.0030211480363,434.2629482071713,431.2561819980218,446.7455621301775,439.5280235988201,447.4975466143278,454.27728613569326,442.60700389105057,436.222005842259,439.8058252427184,442.60700389105057,437.7431906614786,441.5204678362573,443.579766536965,448.7804878048781,450.63538611925713,450.63538611925713,448.6803519061584,449.46025515210994,451.0763209393346,458.1712062256809,454.4564152791381,452.84872298624754,450.3441494591938,450.53868756121454,450.3441494591938,456.52173913043475,451.7716535433071,453.82323733862967,451.6765285996055,456.6074950690335,460.3174603174603,455.8969276511398,467.19681908548705,468.063872255489,454.6360917248256,460.0,465.1394422310757,459.0818363273453,463.60917248255237,464.92985971943887
E09,380.7228915662651,357.14285714285717,363.6363636363636,347.31934731934734,378.3783783783784,387.0192307692308,385.16746411483257,392.43498817966906,400.4739336492891,384.7926267281106,403.58744394618833,395.55555555555554,404.8140043763676,424.89270386266094,405.0632911392405,394.2505133470226,397.2332015810277,391.713747645951,383.6363636363636,390.92495636998257,394.34276206322795,378.76386687797145,383.01043219076,375.70621468926555,395.4116059379217,399.21465968586386,401.25,413.5429262394196,412.8654970760234,424.4851258581236,429.6875,426.3904034896401,436.22722400857447,440.463645943098,427.536231884058,452.0123839009288,447.1794871794872,456.21181262729124,450.5050505050505,455.55555555555554,457.8313253012048,462.07584830339323,457.6271186440678,465.1394422310757,458.25049701789266,464.21471172962225,472.79920870425326,468.96551724137936,465.4150197628459,468.3794466403162,469.89141164856863,470.8785784797631,473.78832838773496,474.15506958250495,469.6517412935324,475.4754754754755,469.5912263210369,471.05788423153695,484.4844844844845,472.0,483.0,475.9519038076152,473.42026078234704,479.95991983967934,482.3766364551863,487.3864783047427,484.81781376518217,482.79352226720647,486.89516129032256,486.8421052631579,494.8979591836735,487.8048780487805,487.28382502543235,485.6850715746421,494.35897435897436,485.1586489252815,489.8373983739838,498.9733059548255,497.9591836734694,495.86776859504135
E10,462.36559139784947,463.4146341463414,385.54216867469876,390.0,542.1686746987951,487.8048780487805,506.0240963855421,462.5,524.390243902439,523.8095238095237,506.1728395061728,469.1358024691358,397.5903614457831,457.8313253012048,469.87951807228916,506.1728395061728,518.0722891566264,463.4146341463414,358.02469135802465,476.19047619047615,445.78313253012044,493.82716049382714,487.8048780487805,536.5853658536585,585.3658536585366,573.170731707317,432.09876543209873,457.8313253012048,469.87951807228916,487.8048780487805,500.0,402.4390243902439,512.1951219512194,402.4390243902439,475.60975609756093,390.2439024390244,456.7901234567901,506.1728395061728,432.09876543209873,464.2857142857143,457.8313253012048,475.0,457.8313253012048,500.0,457.8313253012048,341.4634146341463,361.4457831325301,463.4146341463414,451.2195121951219,439.0243902439024,511.90476190476187,523.8095238095237,469.1358024691358,463.4146341463414,369.04761904761904,475.60975609756093,536.5853658536585,409.6385542168675,536.5853658536585,439.0243902439024,457.8313253012048,469.87951807228916,487.8048780487805,445.78313253012044,385.54216867469876,451.2195121951219,493.9759036144578,397.5903614457831,487.8048780487805,481.92771084337346,560.9756097560976,500.0,463.4146341463414,432.09876543209873,416.66666666666663,457.8313253012048,433.73493975903614,451.2195121951219,373.49397590361446,462.5
E11,413.04347826086956,457.8313253012048,409.6385542168675,370.0,487.8048780487805,409.6385542168675,370.3703703703704,487.8048780487805,409.6385542168675,433.73493975903614,456.7901234567901,419.75308641975306,409.6385542168675,530.8641975308642,433.73493975903614,426.8292682926829,530.1204819277108,450.0,512.1951219512194,397.5903614457831,414.6341463414634,365.8536585365853,390.2439024390244,444.44444444444446,512.1951219512194,456.7901234567901,345.679012345679,426.8292682926829,407.4074074074074,419.75308641975306,445.78313253012044,580.2469135802469,506.1728395061728,390.2439024390244,407.4074074074074,456.7901234567901,289.15662650602405,575.0,397.5903614457831,444.44444444444446,493.82716049382714,400.0,463.4146341463414,362.5,397.5903614457831,345.679012345679,397.5903614457831,469.1358024691358,530.8641975308642,378.0487804878049,378.0487804878049,397.5903614457831,402.4390243902439,375.0,341.4634146341463,433.73493975903614,493.82716049382714,456.7901234567901,506.1728395061728,481.48148148148147,426.8292682926829,481.92771084337346,329.2682926829268,365.8536585365853,457.8313253012048,414.6341463414634,432.09876543209873,542.1686746987951,292.6829268292683,463.4146341463414,451.2195121951219,451.2195121951219,439.0243902439024,518.9873417721519,451.2195121951219,397.5903614457831,493.9759036144578,500.0,445.78313253012044,320.98765432098764
E12,382.97872340425533,421.6867469879518,440.4761904761904,396.039603960396,476.19047619047615,392.85714285714283,458.8235294117647,500.0,428.57142857142856,529.4117647058823,457.8313253012048,530.1204819277108,470.5882352941176,481.92771084337346,458.8235294117647,361.4457831325301,469.87951807228916,452.38095238095235,447.0588235294117,369.04761904761904,523.8095238095237,349.39759036144574,428.57142857142856,518.0722891566264,409.6385542168675,500.0,518.0722891566264,542.1686746987951,463.4146341463414,440.4761904761904,506.0240963855421,469.87951807228916,447.0588235294117,469.87951807228916,481.92771084337346,428.57142857142856,512.1951219512194,464.2857142857143,409.6385542168675,457.8313253012048,440.4761904761904,475.60975609756093,409.6385542168675,560.9756097560976,476.19047619047615,428.57142857142856,469.87951807228916,445.78313253012044,482.35294117647055,487.8048780487805,337.2093023255814,404.76190476190476,445.78313253012044,414.6341463414634,409.6385542168675,481.92771084337346,440.4761904761904,433.73493975903614,385.54216867469876,421.6867469879518,499.99999999999994,457.8313253012048,482.35294117647055,458.8235294117647,447.0588235294117,452.38095238095235,345.23809523809524,506.0240963855421,440.4761904761904,481.92771084337346,470.5882352941176,457.8313253012048,416.66666666666663,457.8313253012048,411.7647058823529,488.0952380952381,494.1176470588235,511.90476190476187,511.90476190476187,493.82716049382714
F01,251.08225108225108,307.3394495412844,290.17857142857144,288.7931034482759,282.16704288939053,291.66666666666663,289.4168466522678,294.7368421052632,298.31932773109247,298.7804878048781,303.32681017612526,268.43100189035914,281.1918063314711,260.71428571428567,250.00000000000003,264.2740619902121,250.39370078740157,241.12426035502958,233.05084745762713,234.8178137651822,229.16666666666666,224.74747474747474,225.8852258852259,216.82464454976304,211.13689095127611,223.1121281464531,213.9689578713969,215.7721796276013,206.2634989200864,214.8936170212766,209.30232558139537,217.0706006322445,206.89655172413794,217.25571725571726,221.7616580310881,212.37113402061857,207.17948717948718,210.25641025641025,214.94370522006142,213.26530612244898,215.96724667349028,209.51417004048582,224.46916076845298,228.65853658536585,206.93170234454638,208.58895705521473,214.50459652706843,217.56894790602655,211.81262729124236,218.81390593047036,218.2377049180328,219.71252566735114,211.2820512820513,226.8993839835729,217.5257731958763,221.5320910973085,215.68627450980392,221.0636079249218,219.4616977225673,218.87966804979254,225.0,223.4927234927235,218.2952182952183,222.45322245322245,227.22513089005236,225.6033578174187,215.7068062827225,234.98419388830348,231.0126582278481,230.6878306878307,224.5762711864407,225.9767687434002,228.57142857142858,230.605738575983,233.29798515376459,226.59574468085108,232.8042328042328,229.21108742004265,226.01279317697228,231.8376068376068
F02,265.1162790697675,235.29411764705884,265.25821596244134,266.5148063781321,266.99029126213594,263.65795724465556,228.23529411764707,250.57471264367817,252.29357798165137,242.152466367713,243.42105263157893,254.3478260869565,222.4622030237581,250.0,225.20661157024793,233.53293413173654,216.06118546845124,220.77922077922076,216.07142857142856,196.2457337883959,191.48936170212767,185.9375,177.94117647058823,172.75280898876406,171.39001349527666,155.14993481095175,157.30337078651684,145.60770156438028,145.51804423748544,142.53135689851769,137.58389261744966,147.86418400876232,151.7761033369214,147.8352692713833,144.92753623188406,150.20576131687244,149.1317671092952,158.21501014198782,154.54545454545456,159.0678824721378,163.16316316316318,159.6806387225549,160.55500495540142,165.34653465346534,166.33663366336634,171.79741807348563,170.10816125860376,165.0197628458498,170.12858555885265,171.93675889328063,177.11442786069654,171.79741807348563,177.7557100297915,173.0,181.81818181818184,177.35470941883767,175.3507014028056,178.06841046277665,181.5446339017051,178.5356068204614,171.8907987866532,172.8643216080402,177.77777777777777,189.56870611835507,179.25478348439074,176.64974619289342,184.21052631578948,188.58307849133539,181.7258883248731,184.50560652395515,197.34151329243355,179.11975435005118,183.86108273748724,182.83963227783454,183.4016393442623,191.01123595505618,189.35516888433983,181.91161356628982,190.96509240246408,184.53608247422682
