WELL,0 h ,0 h 15 min,0 h 30 min,0 h 45 min,1 h ,1 h 15 min,1 h 30 min,1 h 45 min,2 h ,2 h 15 min,2 h 30 min,2 h 45 min,3 h ,3 h 15 min,3 h 30 min,3 h 45 min,4 h ,4 h 15 min,4 h 30 min,4 h 45 min,5 h ,5 h 15 min,5 h 30 min,5 h 45 min,6 h ,6 h 15 min,6 h 30 min,6 h 45 min,7 h ,7 h 15 min,7 h 30 min,7 h 45 min,8 h ,8 h 15 min,8 h 30 min,8 h 45 min,9 h ,9 h 15 min,9 h 30 min,9 h 45 min,10 h ,10 h 15 min,10 h 30 min,10 h 45 min,11 h ,11 h 15 min,11 h 30 min,11 h 45 min,12 h ,12 h 15 min,12 h 30 min,12 h 45 min,13 h ,13 h 15 min,13 h 30 min,13 h 45 min,14 h ,14 h 15 min,14 h 30 min,14 h 45 min,15 h ,15 h 15 min,15 h 30 min,15 h 45 min,16 h ,16 h 15 min,16 h 30 min,16 h 45 min,17 h ,17 h 15 min,17 h 30 min,17 h 45 min,18 h ,18 h 15 min,18 h 30 min,18 h 45 min,19 h ,19 h 15 min,19 h 30 min,19 h 45 min
A11,132.7683615819209,114.63414634146342,115.94202898550725,96.84684684684684,110.04784688995215,101.14942528735632,114.75409836065575,109.0909090909091,98.46827133479212,93.07359307359307,96.98275862068965,95.63409563409564,101.6597510373444,96.96969696969697,91.43968871595331,91.08159392789373,86.17594254937163,88.76811594202898,85.5148342059337,76.92307692307692,77.54442649434571,78.36990595611285,73.68421052631578,72.04610951008647,68.08510638297872,68.34030683403068,63.42780026990553,69.79865771812081,66.84141546526868,71.14624505928853,69.3196405648267,67.34434561626429,66.58291457286431,68.18181818181817,77.01863354037266,68.88068880688807,69.3069306930693,74.57212713936431,68.54345165238678,73.17073170731707,68.45965770171149,70.55961070559611,72.55139056831923,70.82833133253301,79.6139927623643,76.45631067961166,76.27118644067797,72.02881152460985,75.53956834532374,75.90361445783132,73.22929171668667,78.3132530120482,75.15151515151516,78.7878787878788,82.5242718446602,73.5826296743064,76.36363636363637,75.81227436823104,73.67149758454107,78.125,76.73568818514008,74.8792270531401,75.90361445783132,73.5826296743064,76.36363636363637,76.64233576642336,77.30061349693253,79.75460122699387,76.64233576642336,76.73568818514008,72.72727272727273,75.51766138855055,71.86358099878198,79.80652962515116,76.27118644067797,79.65686274509804,78.14407814407815,76.44882860665844,79.5031055900621,78.1637717121588
A12,121.46892655367232,115.76354679802955,109.26365795724466,109.83981693363845,108.9588377723971,107.14285714285715,108.74704491725768,111.37440758293839,118.45102505694761,98.65470852017937,98.65470852017937,93.61702127659575,108.93246187363835,97.91666666666667,100.20449897750511,79.84790874524714,85.4368932038835,92.8030303030303,90.74074074074073,83.76963350785341,78.8091068301226,82.91873963515755,83.86075949367088,74.53416149068323,71.64179104477611,66.86046511627907,69.1114245416079,68.7757909215956,65.86021505376344,66.3129973474801,68.24146981627297,66.06217616580311,65.57377049180327,65.32663316582914,66.42066420664207,64.71306471306471,65.85365853658537,68.75753920386008,65.77344701583435,71.68894289185906,67.46987951807229,72.20216606498195,77.65830346475508,68.88361045130641,73.02709069493523,73.28605200945627,75.91933570581257,77.01421800947868,71.76470588235294,75.29411764705883,79.10271546635184,75.29411764705883,71.51230949589683,73.37278106508876,76.73860911270984,75.5608028335301,77.56563245823389,77.01564380264742,75.0,81.3397129186603,82.42424242424242,75.72115384615385,81.70731707317074,80.09708737864078,83.12958435207824,79.11001236093942,83.53808353808354,79.30607187112763,77.58620689655172,80.545229244114,80.545229244114,80.94645080946451,80.64516129032258,80.74534161490682,83.64544319600499,79.8004987531172,76.92307692307692,77.8894472361809,81.32147395171538,77.11757269279393
B01,113.30049261083744,118.93203883495146,112.4401913875598,108.74704491725768,115.47911547911549,123.48668280871671,122.00956937799043,114.21911421911422,102.73972602739725,111.85682326621924,111.1111111111111,106.83760683760683,96.31147540983606,102.97029702970298,101.14503816793892,95.06398537477148,88.23529411764707,87.893864013267,85.57844690966719,79.51070336391437,81.48148148148148,76.92307692307693,81.15543328748281,76.61290322580645,77.52956636005256,73.17073170731707,69.97455470737913,73.56608478802993,78.1637717121588,72.2154222766218,77.9537149817296,76.54921020656137,79.23169267707082,83.73205741626795,80.56872037914692,84.32304038004752,84.22301304863582,82.24076281287248,81.46399055489965,82.64462809917356,82.84023668639054,84.02366863905326,85.30805687203792,83.92434988179669,84.32304038004752,87.78173190984579,85.71428571428572,85.91885441527447,91.23649459783914,89.82035928143713,83.53221957040573,89.82035928143713,92.32613908872902,93.22033898305085,92.77108433734941,91.78743961352657,92.77108433734941,93.10761789600969,96.22411693057248,97.442143727162,92.5700365408039,94.77521263669502,93.90243902439025,94.1320293398533,95.47123623011016,99.02200488997556,91.68704156479218,98.03921568627452,97.77227722772277,95.9409594095941,98.9010989010989,95.9409594095941,97.89343246592317,91.81141439205955,98.28009828009829,99.87669543773119,98.25870646766168,95.41511771995043,99.009900990099,94.29280397022332
B02,117.20698254364089,121.28712871287128,115.0,107.05596107055962,115.57788944723617,124.0506329113924,113.58024691358024,117.93611793611794,125.60386473429952,124.12177985948477,120.28301886792453,120.37037037037037,110.11235955056179,107.22100656455142,103.15789473684211,105.6910569105691,94.77756286266924,96.95817490494296,99.27797833935017,86.14864864864866,88.379705400982,83.98133748055987,85.49618320610686,79.17888563049853,82.38636363636364,78.69742198100407,78.98259705488621,79.01554404145078,79.48717948717949,72.95597484276729,78.06691449814126,77.3955773955774,80.82026537997588,79.71014492753623,81.46399055489965,82.74231678486998,81.94774346793349,83.33333333333334,84.90566037735849,86.75263774912075,88.68144690781797,88.78504672897196,91.01516919486582,86.95652173913044,89.63911525029104,89.84830805134189,93.89671361502347,93.34889148191365,95.40636042402826,95.74468085106383,102.47349823321555,96.47058823529412,95.63164108618655,93.3806146572104,100.35419126328217,96.58421672555949,96.69811320754717,99.40828402366864,96.31391200951249,99.28229665071771,100.47846889952153,102.62529832935562,101.91846522781775,104.44177671068428,99.88109393579073,105.1373954599761,96.65871121718378,103.94265232974911,102.40963855421687,98.676293622142,99.75961538461539,102.04081632653062,103.15533980582525,100.12210012210012,104.31654676258994,107.74818401937047,99.51456310679612,106.4087061668682,106.66666666666667,100.12062726176116
B03,121.2121212121212,117.5,120.68965517241378,116.3895486935867,117.93611793611794,122.85012285012286,125.0,114.28571428571429,112.14953271028038,123.28767123287672,108.35214446952595,109.89010989010988,118.02575107296137,110.18711018711019,104.41767068273093,92.3076923076923,103.8961038961039,100.17889087656529,95.23809523809524,84.00646203554119,86.61417322834646,78.66868381240545,79.52871870397642,79.02298850574714,78.94736842105263,77.02702702702703,81.22503328894807,77.720207253886,76.82458386683739,75.06361323155215,81.35168961201501,84.36724565756823,77.3955773955774,80.58608058608058,75.79462102689487,80.1944106925881,86.85162846803378,81.31067961165049,88.05790108564536,84.92822966507177,84.82676224611708,88.72901678657075,81.63265306122449,88.9423076923077,86.22754491017965,86.53846153846155,89.26417370325694,88.16425120772948,95.64164648910412,89.6969696969697,88.16425120772948,98.30097087378641,93.44660194174757,88.69987849331714,91.46341463414635,93.22033898305085,98.42041312272175,94.1320293398533,94.01709401709402,92.13759213759215,96.17755856966707,95.06172839506172,99.009900990099,95.06172839506172,91.79926560587516,97.29064039408867,97.29064039408867,98.4009840098401,98.25870646766168,94.05940594059405,95.29702970297029,100.24752475247524,96.00997506234414,96.1298377028714,96.41532756489492,97.86700125470514,94.6450809464508,96.8944099378882,101.61090458488228,100.8717310087173
B04,185.66775244299674,150.72463768115944,156.16438356164383,160.76294277929156,154.06162464985997,165.7303370786517,164.83516483516485,156.75675675675677,153.2258064516129,162.30366492146595,150.64935064935065,142.5,152.11970074812967,153.65853658536585,142.85714285714286,148.98419864559818,143.46895074946465,138.0753138075314,130.0,137.40458015267174,134.79052823315118,133.21799307958477,123.79421221864952,134.46676970633695,120.66365007541478,133.81294964028777,133.24175824175825,130.02680965147454,136.12565445026178,140.485312899106,144.4582814445828,151.7747858017136,155.68862275449104,161.21495327102804,170.96018735362998,182.883939038687,190.69767441860466,192.12962962962962,205.54272517321016,211.60409556313994,222.4744608399546,228.7655719139298,233.0316742081448,240.9502262443439,240.13528748590755,249.71878515185603,252.8216704288939,253.0795072788354,255.6818181818182,262.97968397291197,268.01801801801804,266.065388951522,272.10884353741494,272.8310502283105,273.3485193621868,269.75169300225735,278.5956964892412,281.64196123147093,284.8970251716247,281.8181818181818,277.9043280182232,279.54545454545456,279.495990836197,284.57142857142856,283.9224629418472,282.78221208665906,286.68941979522185,281.4645308924485,288.9908256880734,285.385500575374,287.5,292.28998849252014,288.0184331797235,292.96424452133795,286.536248561565,288.19444444444446,291.18329466357307,289.5040369088812,288.0184331797235,287.8612716763006
B05,118.38790931989924,126.52068126520682,105.26315789473685,101.8957345971564,120.3931203931204,107.31707317073172,123.18840579710145,103.36538461538461,112.98076923076924,117.78846153846155,112.41217798594847,105.14018691588785,106.97674418604652,110.3448275862069,102.9082774049217,97.5609756097561,102.3454157782516,98.94736842105263,93.16770186335404,91.97651663405088,94.04990403071017,88.72458410351202,76.37655417406751,75.47169811320755,72.8476821192053,67.6923076923077,65.67164179104478,65.80829756795423,66.66666666666667,64.86486486486487,59.354838709677416,56.89001264222503,58.32320777642771,57.52753977968177,55.424528301886795,52.44755244755245,53.11778290993072,56.81818181818182,54.42176870748299,53.691275167785236,55.49389567147614,53.43511450381679,52.57393209200438,55.005500550055004,54.525627044711015,51.086956521739125,51.19825708061002,55.31453362255965,48.08743169398907,52.060737527114966,47.826086956521735,51.142546245919476,49.9457111834962,55.85980284775465,47.98255179934569,52.00433369447454,50.108932461873636,50.163576881134134,55.798687089715536,52.805280528052805,53.493449781659386,48.192771084337345,51.87637969094923,52.747252747252745,55.798687089715536,51.47864184008762,53.787047200878156,59.21052631578947,50.94130675526024,55.18763796909492,53.669222343921135,54.263565891472865,52.10643015521064,50.223214285714285,50.99778270509978,52.16426193118757,56.353591160220994,55.55555555555556,54.626532887402455,55.99104143337066
B06,124.03100775193798,104.87804878048782,117.78846153846155,112.17183770883055,116.62531017369726,109.18114143920594,114.07766990291263,110.02444987775061,104.11622276029057,122.00956937799043,105.88235294117648,102.56410256410257,104.51306413301663,104.8951048951049,112.10762331838565,102.84463894967176,96.98275862068965,104.47761194029852,98.56262833675565,92.33791748526522,90.55876685934489,86.87615526802217,89.126559714795,82.75862068965517,78.43137254901961,72.64296754250387,67.66917293233082,71.32667617689016,68.53146853146853,67.21536351165982,60.84656084656085,57.98969072164948,63.59102244389027,60.7940446650124,60.82725060827251,59.66587112171838,62.5,54.97076023391813,55.74912891986063,57.3394495412844,58.285714285714285,54.42176870748299,50.17103762827822,60.090702947845806,51.8018018018018,55.30474040632054,54.23728813559322,55.118110236220474,48.80817253121453,50.962627406568515,55.49263873159683,58.89014722536806,53.22763306908267,56.68934240362812,58.086560364464695,57.432432432432435,55.367231638418076,56.68934240362812,55.745164960182024,58.419243986254294,51.60550458715596,53.714285714285715,51.783659378596084,57.6036866359447,59.42857142857143,55.04587155963303,55.29953917050691,59.63302752293578,57.93742757821553,60.25492468134415,54.20991926182238,56.64739884393064,59.44055944055944,57.51173708920188,55.94405594405595,57.51173708920188,57.242990654205606,62.13364595545135,60.676779463243875,57.30994152046784
B07,132.6530612244898,134.47432762836186,133.0166270783848,127.65957446808511,129.58435207823962,135.13513513513516,141.80929095354523,139.3643031784841,133.49514563106797,140.4358353510896,144.23076923076923,149.28909952606637,142.512077294686,151.80722891566265,144.54976303317537,145.19906323185012,151.37614678899084,147.196261682243,155.25114155251143,150.22421524663676,157.77777777777777,154.1850220264317,154.3478260869565,164.17910447761196,161.0169491525424,153.2258064516129,160.89613034623218,157.69230769230768,162.57088846880907,170.09345794392522,171.7902350813743,167.83216783216784,165.0,173.7704918032787,171.70111287758345,180.27734976887518,175.8569299552906,175.1085383502171,183.98876404494382,193.19727891156464,193.59145527369827,204.7244094488189,205.65552699228792,215.01272264631044,223.1920199501247,232.38566131025956,241.21212121212122,248.21852731591449,261.2826603325416,268.6046511627907,278.42227378190256,287.51431844215347,292.13483146067415,308.8235294117647,314.6696528555431,318.08278867102393,327.19393282773564,337.6764386536373,348.53420195439736,357.3735199138859,371.08953613807984,377.13675213675214,388.6509635974304,398.0789754535752,408.8983050847458,410.5820105820106,422.99578059071735,425.5543822597677,440.8033826638478,442.9175475687104,456.7510548523207,465.68109820485745,470.4016913319239,482.97872340425533,483.0866807610994,497.3375931842386,500.0,508.49256900212316,512.6849894291755,513.2275132275132
B08,227.81065088757396,202.56410256410257,187.5,202.5,211.340206185567,213.91752577319588,216.28498727735368,220.81218274111674,217.72151898734177,226.46310432569973,217.5,230.95823095823098,231.5270935960591,250.62656641604008,255.52825552825556,261.50121065375305,262.4113475177305,272.5118483412322,284.3822843822844,294.11764705882354,297.72727272727275,306.3063063063063,317.1806167400881,320.0,336.1344537815126,336.69354838709677,343.87351778656125,351.0436432637571,360.2251407129456,376.599634369287,377.62237762237766,385.6655290102389,380.4878048780488,406.4516129032258,412.40310077519376,416.5413533834586,423.5807860262008,430.3977272727273,433.5180055401662,445.94594594594594,451.3157894736842,470.12987012987014,485.8611825192802,497.46835443037975,511.8601747815231,523.9852398523985,539.0243902439024,542.5149700598803,557.4162679425838,557.919621749409,580.6831566548881,582.3665893271461,589.3886966551327,601.3824884792626,604.3577981651376,613.8952164009112,620.1814058956916,631.1010215664019,635.2272727272727,637.3873873873874,641.8918918918919,652.027027027027,649.4960806270997,653.1986531986532,652.1739130434783,655.4809843400448,662.9213483146067,669.3363844393592,664.785553047404,657.3348264277715,662.9339305711086,666.289592760181,663.6670416197975,670.8004509582863,666.2908680947012,675.3393665158371,667.0428893905192,673.0552423900789,673.0769230769231,679.1383219954648
B09,259.7402597402597,222.48803827751198,231.85011709601875,230.04694835680752,245.65756823821337,243.3734939759036,256.5947242206235,268.58513189448445,264.9164677804296,274.4630071599045,272.72727272727275,281.3953488372093,288.37209302325584,303.9443155452436,317.351598173516,310.8108108108108,324.50331125827813,330.41575492341354,341.8259023354565,348.8372093023256,351.96687370600415,373.22515212981745,375.7455268389662,381.6793893129771,395.48022598870057,399.6383363471971,414.5907473309608,417.3764906303237,433.8358458961474,438.51132686084145,442.3676012461059,445.28875379939205,453.6231884057971,474.6743849493488,475.06925207756234,485.17520215633425,491.480996068152,507.0785070785071,515.1515151515151,525.8620689655172,538.3678440925701,545.7831325301205,560.1907032181168,573.9644970414201,577.1028037383178,590.4872389791184,600.2290950744559,597.5056689342404,613.8952164009112,619.1011235955056,625.5656108597285,631.1659192825113,636.1607142857142,636.4653243847874,640.0,644.9115044247787,649.3362831858407,656.9832402234637,649.3362831858407,653.7610619469026,660.0441501103753,657.1113561190739,660.7538802660754,661.8464961067853,656.043956043956,663.3444075304541,658.5365853658536,657.0796460176991,665.924276169265,664.0798226164079,662.9834254143647,664.4444444444445,668.5205784204671,667.7852348993289,668.8888888888889,674.1071428571429,669.2650334075723,671.8576195773081,671.8924972004479,678.2511210762332
B10,129.8342541436464,101.6548463356974,106.97674418604652,118.48341232227489,107.6555023923445,114.91442542787287,108.23529411764706,105.14018691588785,106.23556581986143,106.81818181818181,103.37078651685393,110.85972850678733,104.57516339869281,98.90109890109889,103.00429184549355,101.83299389002036,101.6260162601626,100.6036217303823,98.07692307692308,91.07806691449814,81.22743682310468,87.75137111517367,84.06304728546411,82.91873963515755,84.15841584158416,72.53086419753086,70.99697885196375,67.91907514450868,65.24822695035462,72.80219780219781,67.10526315789474,66.58130601792574,63.64749082007344,66.5859564164649,65.3206650831354,62.140391254315304,65.81986143187068,62.22222222222222,62.29143492769744,62.43272335844994,66.02768903088392,62.23628691983123,66.66666666666667,63.27800829875519,61.53846153846154,61.803444782168185,62.75303643724696,64.1925777331996,63.70070778564207,65.06506506506507,64.38631790744466,63.745019920318725,63.4441087613293,63.31658291457286,68.13627254509018,68.11451135241856,70.0,68.65671641791046,67.79661016949153,67.32673267326733,70.01972386587771,70.57654075546719,65.21739130434783,68.24925816023739,66.86332350049165,71.3577799801784,68.72509960159363,68.06806806806807,70.57654075546719,69.7211155378486,67.72908366533865,68.89564336372847,69.03553299492386,72.59713701431492,70.40816326530613,68.02030456852792,67.1414038657172,73.21965897693079,69.76744186046511,70.19328585961343
B11,115.28822055137844,115.56603773584906,108.29493087557604,107.0615034168565,119.80440097799512,114.0142517814727,114.28571428571429,121.14014251781474,111.61731207289294,122.68518518518519,118.45102505694761,120.0,106.98689956331877,110.38961038961038,101.91082802547771,101.6260162601626,110.42944785276075,98.0,98.45559845559845,86.3970588235294,87.10801393728224,88.69565217391305,90.26548672566372,78.02547770700637,77.04654895666131,82.08955223880596,77.36389684813754,76.2589928057554,70.0280112044818,66.3129973474801,68.92067620286086,70.51282051282051,71.69811320754717,64.11837237977805,70.9987966305656,66.59012629161883,63.29113924050633,63.33333333333333,60.33519553072625,66.88963210702342,61.135371179039296,62.775330396475766,66.52126499454744,61.767838125665605,67.16417910447761,68.55277475516866,67.81485468245425,70.13815090329437,72.03389830508475,71.65109034267913,70.91469681397739,66.53019447287615,65.17311608961303,71.35470527404344,69.5742471443406,73.84615384615385,73.37526205450735,74.97360084477297,73.45225603357818,67.2975814931651,72.02505219206681,70.10309278350516,74.89451476793249,70.97457627118645,70.52631578947368,74.89451476793249,70.97457627118645,71.8816067653277,67.58183738120381,74.07407407407408,78.22410147991543,75.45164718384697,74.6268656716418,70.73954983922829,71.73447537473233,71.73447537473233,72.64957264957265,73.79679144385027,74.0343347639485,70.89151450053706
B12,113.30049261083744,95.34883720930233,100.45662100456622,106.57596371882086,117.096018735363,111.36890951276102,112.61261261261261,105.38116591928251,119.20529801324503,113.9784946236559,100.85836909871244,109.2436974789916,92.74193548387098,106.42570281124497,106.71936758893281,99.23664122137404,101.28913443830571,93.18996415770609,86.05851979345955,88.62876254180603,82.25806451612904,73.61963190184049,72.16494845360825,76.37906647807638,70.24793388429752,72.19251336898395,65.80645161290322,68.40796019900498,64.32038834951457,64.82593037214886,63.397129186602875,66.2020905923345,64.1891891891892,60.26785714285714,64.0176600441501,66.95938529088913,64.48087431693989,70.65217391304347,70.34632034632034,67.59656652360515,68.37606837606837,68.37606837606837,64.82465462274176,67.58183738120381,64.92146596858639,70.67510548523207,71.12970711297072,71.65109034267913,71.80020811654526,70.0836820083682,72.76507276507277,70.68607068607069,71.94994786235662,70.15706806282722,72.10031347962382,74.26778242677824,72.47899159663866,74.73684210526316,73.76185458377239,78.30687830687832,71.8816067653277,72.86166842661035,78.4729586426299,77.57704569606801,75.13227513227514,78.4729586426299,73.40425531914894,76.67731629392972,72.57203842049093,76.8409818569904,74.54739084132056,72.96137339055794,77.25321888412017,75.02679528403,80.99352051835852,73.19698600645856,73.27586206896551,77.25788900979325,80.26030368763557,75.2453653217012
C01,139.86013986013987,120.93023255813954,125.87412587412588,123.59550561797752,129.03225806451613,116.17312072892939,127.51677852348993,122.27074235807859,121.01910828025478,128.0487804878049,124.0,115.83011583011583,120.07504690431519,116.69658886894074,109.96563573883162,106.20915032679738,110.59190031152647,98.80239520958084,102.63929618768327,103.93258426966293,96.99453551912569,93.79128137384411,97.65625,97.18670076726342,96.49122807017544,97.29064039408867,96.96969696969697,97.12230215827338,99.28229665071771,105.70071258907363,96.69811320754717,100.59171597633136,98.93992932862191,105.45023696682465,97.9020979020979,103.36817653890824,98.95227008149011,100.81112398609501,95.84295612009238,99.29906542056075,96.73659673659674,105.3864168618267,100.46728971962617,100.11641443538998,106.06060606060606,100.58479532163743,101.5169194865811,99.06759906759908,104.21545667447307,102.3529411764706,108.36277974087162,107.98122065727699,107.43801652892563,102.71546635182999,107.94780545670226,111.90476190476191,110.84624553039333,106.88836104513065,112.4401913875598,110.04784688995215,104.76190476190476,114.69534050179212,110.17964071856288,115.66265060240964,113.1167268351384,105.6422569027611,107.35826296743065,104.87804878048782,103.61445783132531,107.48792270531402,114.73429951690822,111.51515151515152,112.33211233211235,108.40438489646773,106.22710622710623,108.80195599022005,114.49451887941535,119.01840490797547,108.24108241082412,106.61764705882354
C02,134.51776649746193,117.5,116.91542288557213,119.90407673860912,122.80701754385964,125.62814070351759,111.1111111111111,128.32929782082326,112.4401913875598,116.27906976744187,112.41217798594847,115.64625850340136,103.8961038961039,111.34903640256958,110.8786610878661,97.4155069582505,96.59090909090908,92.59259259259258,100.8849557522124,91.97324414715719,87.52025931928688,78.5824345146379,81.32530120481927,79.94186046511629,81.69014084507043,79.1268758526603,79.7872340425532,78.02340702210662,77.22007722007721,78.08564231738035,76.63782447466006,75.2157829839704,77.20588235294119,84.14634146341464,78.40772014475272,83.73205741626795,85.02994011976048,84.7255369928401,82.53588516746412,88.3054892601432,88.20023837902265,87.99048751486326,84.22301304863582,91.44893111638955,90.04739336492891,92.08972845336481,86.08490566037736,90.26128266033254,88.51674641148325,95.80838323353294,89.49880668257757,88.83553421368548,93.75,93.86281588447653,95.69377990430623,89.04933814681108,97.23889555822329,95.0661853188929,97.68009768009769,102.18978102189782,93.10761789600969,101.09622411693057,95.23809523809524,100.0,98.42041312272175,97.0873786407767,95.58823529411765,98.78048780487805,100.61349693251535,102.18978102189782,100.24449877750612,100.12210012210012,99.50859950859952,97.77227722772277,99.87669543773119,98.3810709838107,98.64364981504315,99.50248756218905,99.25558312655086,103.75
C03,127.55102040816325,115.28822055137844,124.68827930174562,115.94202898550725,117.20698254364089,117.5,127.5,121.65450121654501,114.28571428571429,121.42857142857143,116.27906976744187,116.43835616438356,116.99779249448123,113.73390557939913,101.4799154334038,110.0,104.24710424710425,103.38345864661653,100.35842293906809,106.41891891891892,93.28968903436989,94.19152276295134,84.84848484848484,86.63729809104258,90.78014184397163,87.91208791208791,86.2533692722372,86.61417322834646,89.6103896103896,86.84546615581098,88.97243107769422,95.65217391304347,98.01488833746897,94.82758620689654,97.0873786407767,101.32689987937275,98.20359281437126,99.87966305655837,104.5673076923077,107.09987966305657,108.98203592814372,108.98203592814372,110.04784688995215,106.76156583629894,112.96076099881094,113.0952380952381,107.43801652892563,113.90887290167866,115.10791366906476,114.1826923076923,116.58653846153847,114.73429951690822,115.52346570397113,119.27710843373495,121.24849939975991,120.48192771084338,119.27710843373495,121.50668286755773,115.05507955936353,123.62301101591189,124.23873325213155,122.54901960784315,120.43795620437957,122.1001221001221,114.77411477411478,120.58465286236297,122.39902080783355,129.90196078431373,124.38423645320196,123.93681652490888,128.07881773399015,119.22141119221412,124.07862407862409,131.2883435582822,122.37330037082818,128.55377008652655,122.0715166461159,128.8723667905824,129.78986402966623,129.35323383084577
C04,122.39583333333333,118.38790931989924,111.1111111111111,113.02211302211303,111.11111111111111,118.55670103092783,116.75126903553299,125.0,104.62287104622871,117.79448621553884,113.30049261083744,120.68965517241378,107.39856801909308,114.55847255369929,107.4766355140187,102.27272727272727,103.67170626349892,98.0392156862745,105.0420168067227,96.70781893004116,90.54325955734406,88.8468809073724,88.23529411764706,86.72566371681417,76.55502392344498,81.9672131147541,79.61783439490446,73.73271889400921,70.78313253012048,68.31395348837209,69.8005698005698,68.53146853146853,63.513513513513516,66.0377358490566,68.15203145478375,62.33766233766234,64.51612903225806,58.168316831683164,62.421972534332085,60.6826801517067,61.40350877192982,58.154235145385584,62.57822277847309,53.21782178217821,58.09641532756489,59.479553903345725,56.86032138442521,58.09641532756489,63.5118306351183,61.097256857855356,61.021170610211705,54.45544554455445,59.7758405977584,55.97014925373134,61.576354679802954,63.5118306351183,59.8503740648379,60.12269938650307,62.42350061199511,61.957868649318456,62.266500622665,60.150375939849624,58.75,55.415617128463474,63.909774436090224,62.266500622665,59.56907477820025,61.94690265486725,59.26860025220681,62.266500622665,59.720457433290974,61.097256857855356,59.87261146496815,65.30089628681178,57.54475703324808,59.87261146496815,64.63878326996198,61.38107416879795,65.05102040816327,65.63706563706563
C05,127.55102040816325,117.359413202934,114.35523114355232,111.63895486935867,103.7037037037037,122.85012285012286,114.63414634146342,108.17307692307693,106.88836104513065,102.08816705336427,103.68663594470046,102.44988864142539,99.35205183585313,98.08102345415779,97.10743801652893,95.42743538767395,94.69696969696969,91.24767225325884,84.65608465608466,81.93979933110369,73.05194805194806,68.53582554517133,62.31003039513678,73.63770250368188,70.92198581560284,65.1872399445215,62.16216216216216,60.766182298546894,65.1890482398957,61.53846153846153,59.56907477820025,61.17353308364544,58.67665418227216,59.62732919254658,57.66871165644172,58.53658536585366,62.119366626065776,61.668681983071345,53.14009661835749,58.18181818181819,58.18181818181819,56.969696969696976,59.10735826296743,59.737156511350065,54.21686746987952,57.83132530120482,56.83192261185006,60.31363088057901,57.457212713936435,57.247259439707676,58.18181818181819,60.90133982947625,58.39416058394161,58.82352941176471,58.894230769230774,58.53658536585366,59.53827460510328,61.274509803921575,61.65228113440197,58.7515299877601,57.739557739557746,58.96805896805897,58.96805896805897,56.79012345679012,51.980198019801975,60.04901960784314,54.1871921182266,58.168316831683164,60.49382716049382,63.64749082007344,60.56860321384425,58.7515299877601,59.62732919254658,58.67665418227216,59.7758405977584,62.421972534332085,61.576354679802954,62.57822277847309,62.421972534332085,59.04522613065326
C06,128.60892388451444,114.71321695760598,113.58024691358024,116.50485436893204,117.04834605597964,122.80701754385964,116.33663366336633,108.3743842364532,109.48905109489051,115.94202898550725,119.04761904761905,110.59907834101382,104.91071428571428,105.72687224669603,99.35205183585313,99.39148073022312,92.51968503937007,90.9090909090909,88.23529411764706,83.47826086956522,77.18120805369128,77.04654895666131,77.76049766718506,76.33587786259541,67.94682422451993,67.23891273247497,69.54102920723227,66.57608695652173,67.20430107526882,64.72919418758256,62.33766233766234,64.68305304010349,60.33376123234916,62.65984654731457,57.9345088161209,62.814070351758794,61.480552070263485,57.42821473158551,66.25,59.8503740648379,60.07509386733417,63.75,57.2139303482587,55.282555282555286,56.79012345679012,56.86032138442521,61.80469715698393,58.67665418227216,60.0,62.189054726368155,58.67665418227216,61.480552070263485,61.17353308364544,62.57822277847309,63.670411985018724,61.40350877192982,59.04522613065326,60.5296343001261,61.06870229007633,63.05170239596469,60.75949367088607,57.17916137229987,61.79066834804539,59.720457433290974,59.64467005076142,60.37735849056603,65.38461538461539,59.56907477820025,67.25888324873097,60.45340050377833,63.45177664974619,64.63878326996198,65.98984771573603,62.740076824583866,60.10230179028133,63.144329896907216,59.12596401028277,66.75224646983311,61.855670103092784,63.30749354005168
C07,125.98425196850394,116.45569620253164,130.32581453634086,117.64705882352942,121.1340206185567,122.39583333333333,120.60301507537687,117.5,123.15270935960591,117.07317073170732,119.33174224343676,121.42857142857143,115.47344110854503,117.38148984198645,100.67114093959731,108.28025477707007,105.15463917525773,105.05050505050505,92.15686274509804,91.91176470588235,88.65248226950355,82.9103214890017,87.94788273615636,84.39490445859873,84.3558282208589,76.92307692307692,79.65860597439546,81.15543328748281,77.34056987788331,76.20320855614973,71.98952879581152,72.53886010362694,74.68354430379746,75.56675062972292,76.73267326732673,77.58620689655172,78.239608801956,74.29963459196102,71.95121951219512,81.40947752126367,81.31067961165049,80.1944106925881,83.43409915356712,78.75894988066825,73.89749702026222,77.75119617224881,79.13669064748201,79.71014492753623,87.16707021791768,83.03249097472924,88.2708585247884,82.32445520581115,80.72289156626506,81.21212121212122,85.43922984356198,85.5421686746988,88.2708585247884,86.37469586374696,89.35128518971848,84.04384896467722,85.3658536585366,89.4607843137255,84.24908424908425,86.90330477356181,87.22358722358723,83.63636363636364,87.87128712871286,88.66995073891626,95.70552147239265,83.12958435207824,88.77928483353884,87.98017348203221,86.41975308641975,87.65432098765432,85.71428571428571,85.60794044665012,89.10891089108911,91.0224438902743,88.97243107769422,86.79245283018868
